ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol,gene_biotype,ensembl_transcript_id,transcript_length,transcript_start,transcript_end
ENSG00000246528,6.279149477,2.149363279,0.824980625,2.60535001,0.009178045,0.037893665,,lncRNA,ENST00000533300,431,69834153,69850417
ENSG00000246528,6.279149477,2.149363279,0.824980625,2.60535001,0.009178045,0.037893665,,lncRNA,ENST00000530194,572,69843299,69854971
ENSG00000247317,11.40945138,3.345043377,0.741135261,4.513404708,6.38E-06,7.11E-05,LY6E-DT,lncRNA,ENST00000517833,995,142981738,143018390
ENSG00000247317,11.40945138,3.345043377,0.741135261,4.513404708,6.38E-06,7.11E-05,LY6E-DT,lncRNA,ENST00000522060,834,142982049,143018381
ENSG00000247317,11.40945138,3.345043377,0.741135261,4.513404708,6.38E-06,7.11E-05,LY6E-DT,lncRNA,ENST00000518024,875,142994876,143012577
ENSG00000247317,11.40945138,3.345043377,0.741135261,4.513404708,6.38E-06,7.11E-05,LY6E-DT,lncRNA,ENST00000502167,1781,143007753,143018397
ENSG00000247317,11.40945138,3.345043377,0.741135261,4.513404708,6.38E-06,7.11E-05,LY6E-DT,lncRNA,ENST00000518831,759,143016666,143018437
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000514600,2017,138027422,138130685
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000666712,1617,138031705,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000503208,498,138032452,138049572
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000661081,997,138048306,138130709
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000513895,566,138115451,138130688
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000658598,1378,138026083,138130748
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000660519,1445,138026086,138130744
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000505874,813,138032304,138130727
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000661963,1021,137978550,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000512536,921,138098050,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000659104,1828,138080522,138130728
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000664696,825,138095167,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000660556,1176,138048245,138130690
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000654116,1858,138080517,138130737
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000653614,1348,138122892,138130743
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000665179,1429,138026084,138131182
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000660320,1086,138089474,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000665774,1092,138089477,138130690
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000665542,1355,138026082,138130744
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000662849,1020,138026080,138130731
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000671369,972,138089477,138131182
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000666325,896,137978547,138130690
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000668713,1172,138032302,138130743
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000656520,1628,138026081,138130769
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000660118,1214,138032303,138130651
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000663909,1409,138080861,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000670649,1035,138032301,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000668210,1355,138026085,138130743
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000670981,1704,138080522,138130702
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000659677,1188,138032356,138130694
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000666002,1245,138027506,138130702
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000654802,1359,138027422,138131155
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000655762,1256,138080522,138130472
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000658661,1490,138080521,138130689
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000656980,1062,137978547,138130719
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000668859,1585,138026082,138130743
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000653774,1176,138026086,138131158
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000666434,1609,138080520,138130693
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000666423,844,138089474,138130690
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000663598,1098,138032350,138130694
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000667784,851,137978564,138131134
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000661479,1171,138026086,138130697
ENSG00000248307,1.582772259,4.313940821,1.731628931,2.491261693,0.012729033,NA,LINC00616,lncRNA,ENST00000667051,1209,138026086,138130719
ENSG00000248360,3.818068302,2.082803058,1.030162477,2.02181996,0.043194955,NA,LINC00504,lncRNA,ENST00000505089,4672,14470465,14888169
ENSG00000248360,3.818068302,2.082803058,1.030162477,2.02181996,0.043194955,NA,LINC00504,lncRNA,ENST00000509654,822,14474085,14888167
ENSG00000248360,3.818068302,2.082803058,1.030162477,2.02181996,0.043194955,NA,LINC00504,lncRNA,ENST00000515031,987,14474087,14888168
ENSG00000248360,3.818068302,2.082803058,1.030162477,2.02181996,0.043194955,NA,LINC00504,lncRNA,ENST00000506292,462,14628756,14716595
ENSG00000248367,5.508569238,-2.501780348,0.928615051,-2.694098427,0.007057932,NA,,lncRNA,ENST00000504573,393,180293245,180295253
ENSG00000248734,13.95364925,2.08969205,0.545131784,3.833370407,0.000126399,0.000979584,,lncRNA,ENST00000512856,993,96784777,96785999
ENSG00000248734,13.95364925,2.08969205,0.545131784,3.833370407,0.000126399,0.000979584,,lncRNA,ENST00000602972,811,96784960,96785999
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000550905,589,113679459,113773681
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000551982,700,113737448,113767209
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000547963,2088,113744577,113773683
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000655514,3402,113743440,113773726
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000510694,1536,113751014,113773708
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000654810,1905,113750502,113773698
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000659032,2115,113744575,113773708
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000662051,832,113757117,113773686
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000669851,771,113737448,113773686
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000657279,435,113750498,113773686
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000663699,1517,113693724,113773651
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000661033,626,113735841,113773724
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000661760,2059,113583886,113773686
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000669504,2230,113704966,113773699
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000662465,3173,113743657,113773686
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000653736,2079,113744731,113757565
ENSG00000249550,1.8407834,3.387354547,1.585907675,2.135909045,0.032686828,NA,LINC01234,lncRNA,ENST00000550223,1607,113745328,113773686
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000515556,790,73213947,73288839
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000513379,941,73213954,73294930
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000427584,484,73213982,73244820
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000503403,445,73291590,73294934
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000513280,438,73291936,73294922
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000654696,1296,73213930,73295258
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000667953,968,73213954,73294927
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000661414,1122,73213970,73294927
ENSG00000249743,5.031927442,2.291047434,0.968209313,2.366272875,0.017968195,NA,,lncRNA,ENST00000663515,1733,73213979,73287916
ENSG00000249959,2.850208796,4.993201763,1.565414503,3.189699439,0.001424208,NA,,lncRNA,ENST00000653896,1056,107699392,107705331
ENSG00000249959,2.850208796,4.993201763,1.565414503,3.189699439,0.001424208,NA,,lncRNA,ENST00000509458,805,107699835,107716706
ENSG00000249959,2.850208796,4.993201763,1.565414503,3.189699439,0.001424208,NA,,lncRNA,ENST00000502287,794,107699957,107716841
ENSG00000250508,4.458104805,3.873504908,1.314558564,2.946620268,0.003212675,NA,LINC02701,lncRNA,ENST00000512200,3252,68870664,68874542
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000537250,690,65466820,65642198
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000535315,744,65499691,65642157
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000540652,726,65499887,65558689
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000539653,745,65499899,65642362
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000538294,520,65523263,65538699
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000511935,725,65544238,65557311
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000546198,1072,65558134,65642142
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000537298,776,65558428,65642160
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000544557,854,65558431,65642372
ENSG00000250748,1.337911208,3.969152514,1.975106058,2.009589559,0.044474647,NA,,lncRNA,ENST00000355869,874,65608471,65613229
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000506338,1329,185051896,185071947
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000509017,2345,185051168,185107248
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000511746,1192,185062457,185072073
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000663431,1173,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000662812,1395,185051865,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000659379,1339,185051870,185094939
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000659637,832,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000654241,1105,185051870,185071803
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000661234,1354,185051877,185071962
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000668855,1136,185051899,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000661260,1345,185051896,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000664605,871,185051878,185071947
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000656669,1052,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000662468,1170,185051877,185107253
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000653526,569,185051845,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000670274,914,185051896,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000656006,754,185051896,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000666765,1189,185051877,185056679
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000668769,1562,185051870,185072238
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000655243,1055,185051896,185072238
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000653071,983,185051870,185056679
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000667441,1060,185051877,185072219
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000655383,1718,185051865,185107119
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000658467,1262,185051886,185081231
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000671285,812,185051878,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000659890,949,185051887,185081231
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000658229,929,185051865,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000659579,1153,185051861,185081231
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000654591,1208,185051845,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000661043,1070,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000656521,1265,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000669078,1507,185051899,185107271
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000666450,1083,185051877,185072489
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000671007,1437,185051861,185107247
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000658673,1018,185051899,185072218
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000665213,863,185051887,185071947
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000663811,897,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000653833,1752,185051887,185107265
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000669852,815,185051878,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000668759,1373,185051907,185107246
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000658238,1312,185051861,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000652785,1104,185051887,185107253
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000667481,1683,185051870,185107253
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000663336,1861,185051887,185107253
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000656297,1032,185051877,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000654708,1253,185055082,185072215
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000657018,1332,185051081,185056679
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000656847,1127,185053129,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000664714,534,185086296,185107235
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000655167,1804,185052082,185107247
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000665415,1138,185086262,185107285
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000671123,1208,185051915,185081231
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000669292,1177,185051178,185071949
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000656493,861,185086275,185115500
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000652921,1195,185086275,185095872
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000657731,731,185086275,185107271
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000664058,1069,185086275,185099914
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000665221,803,185086275,185107253
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000667020,973,185086273,185107271
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000661154,973,185063122,185072238
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000653945,1402,185051913,185077244
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000664442,595,185051908,185071960
ENSG00000250754,1.226420038,3.784532624,1.869127025,2.024759459,0.04289207,NA,LINC02436,lncRNA,ENST00000653662,1542,185055161,185107253
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000541707,904,68332888,68335781
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000539404,785,68332948,68403800
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000546086,565,68333253,68442216
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000536094,437,68380435,68383605
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000441255,3447,68380463,68451507
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000360485,471,68431846,68451385
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000536112,417,68431855,68432654
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000542875,551,68441888,68451663
ENSG00000251301,20.35635553,2.554415872,0.503556954,5.072744705,3.92E-07,5.71E-06,LINC02384,lncRNA,ENST00000653144,947,68332888,68348544
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000502757,567,138309711,138313720
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000507145,540,138309712,138424344
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000669857,2233,138309713,138351458
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000510736,587,138309742,138424149
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000659710,1589,138309727,138615835
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000656561,836,138309760,138612817
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000653577,1677,138309776,138615795
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000662372,868,138309731,138612817
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000655654,1133,138309738,138615140
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000515282,1235,138309760,138350418
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000662404,1984,138309738,138616231
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000658842,1411,138309742,138347691
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000664556,1424,138309680,138340267
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000662169,1529,138309741,138350893
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000658827,659,138309668,138346643
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000653944,768,138309782,138314504
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000662941,1160,138309738,138543679
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000667838,948,138309719,138651800
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000671213,1423,138309613,138314478
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000661748,5904,138309738,138514564
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000665940,3942,138309760,138617968
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000660826,3499,138309775,138409565
ENSG00000251372,4.107533626,3.283730733,1.310121893,2.506431463,0.01219567,NA,LINC00499,lncRNA,ENST00000663528,1921,138309775,138663403
